task_num,trial_num,rotation_angle,targetangle_deg,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px,ppt,stratuse,exp,angular_dev
16,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,6,5.9454,6,5.9454,22_abruptExp,1,abruptExp,-19.8320898817773
16,6,-60,45,0,-10.691,21.599,21.599,1.5521e+12,16.636,6.3818,16.636,6.3818,22_abruptExp,1,abruptExp,0.742399488436369
16,7,-60,45,0,-10.691,21.599,21.599,1.5521e+12,7.4181,2.0182,7.4181,2.0182,22_abruptExp,1,abruptExp,14.7287650473658
16,8,-60,135,0,-10.691,-21.599,21.599,1.5521e+12,-11.509,-1.1454,-11.509,-1.1454,22_abruptExp,1,abruptExp,5.32758338843414
16,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,0.98181,14.236,0.98181,14.236,22_abruptExp,1,abruptExp,-2.25556650750238
7,1,0,45,0,-10.691,21.599,21.599,1.5521e+12,7.1999,7.3636,7.1999,7.3636,22_abruptExp,0,abruptExp,23.2586380590601
7,2,0,135,0,-10.691,-21.599,21.599,1.5521e+12,-5.7272,4.4181,-5.7272,4.4181,22_abruptExp,0,abruptExp,-24.2404697586701
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-0.32727,8.1272,-0.32727,8.1272,22_abruptExp,0,abruptExp,0.996338632827559
7,4,0,45,0,-10.691,21.599,21.599,1.5521e+12,5.1818,6,5.1818,6,22_abruptExp,0,abruptExp,27.7527967195674
7,5,0,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-0.32727,4.1454,-0.32727,4.1454,22_abruptExp,0,abruptExp,1.26365892826928
7,6,0,135,0,-10.691,-21.599,21.599,1.5521e+12,-1.8545,2.5636,-1.8545,2.5636,22_abruptExp,0,abruptExp,-37.0352397800213
7,7,0,135,0,-10.691,-21.599,21.599,1.5521e+12,-4.1454,2.8909,-4.1454,2.8909,22_abruptExp,0,abruptExp,-28.0270230951478
7,8,0,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-1.1454,6.3818,-1.1454,6.3818,22_abruptExp,0,abruptExp,3.83817476290768
7,9,0,45,0,-10.691,21.599,21.599,1.5521e+12,5.0181,7.309,5.0181,7.309,22_abruptExp,0,abruptExp,29.4224158793835
11,1,0,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,1.0364,9.9272,1.0364,9.9272,22_abruptExp,0,abruptExp,-2.87762310312058
11,2,0,135,0,-10.691,-21.599,21.599,1.5521e+12,-4.6909,4.7454,-4.6909,4.7454,22_abruptExp,0,abruptExp,-28.096727408216
11,3,0,45,0,-10.691,21.599,21.599,1.5521e+12,3.6,4.8,3.6,4.8,22_abruptExp,0,abruptExp,31.9170834617891
11,4,0,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-0.43636,8.2908,-0.43636,8.2908,22_abruptExp,0,abruptExp,1.31690269634466
11,5,0,135,0,-10.691,-21.599,21.599,1.5521e+12,-6.2727,6.2727,-6.2727,6.2727,22_abruptExp,0,abruptExp,-24.7070213368363
11,6,0,45,0,-10.691,21.599,21.599,1.5521e+12,4.3091,6.109,4.3091,6.109,22_abruptExp,0,abruptExp,30.6141007850652
11,7,0,135,0,-10.691,-21.599,21.599,1.5521e+12,-4.7454,4.2545,-4.7454,4.2545,22_abruptExp,0,abruptExp,-27.3846471267891
11,8,0,45,0,-10.691,21.599,21.599,1.5521e+12,4.2,5.4,4.2,5.4,22_abruptExp,0,abruptExp,30.37129897655
11,9,0,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-0.54545,7.9636,-0.54545,7.9636,22_abruptExp,0,abruptExp,1.67481914715223
24,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.6,18.436,-0.6,18.436,23_abruptExp,0,abruptExp,1.18009429054386
24,2,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-11.836,8.0727,-11.836,8.0727,23_abruptExp,0,abruptExp,-12.7565811051739
24,3,-60,45,0,-10.691,21.599,21.599,1.5524e+12,8.509,7.7454,8.509,7.7454,23_abruptExp,0,abruptExp,20.2251353396187
24,4,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-11.182,11.018,-11.182,11.018,23_abruptExp,0,abruptExp,-17.7476423127248
24,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,0.65454,15.764,0.65454,15.764,23_abruptExp,0,abruptExp,-1.41730221088596
24,6,-60,45,0,-10.691,21.599,21.599,1.5524e+12,10.418,10.582,10.418,10.582,23_abruptExp,0,abruptExp,18.9076791207241
24,7,-60,45,0,-10.691,21.599,21.599,1.5524e+12,11.127,12.109,11.127,12.109,23_abruptExp,0,abruptExp,18.9864063231897
24,8,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-13.8,13.036,-13.8,13.036,23_abruptExp,0,abruptExp,-14.8170374166801
24,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,0,16.364,0,16.364,23_abruptExp,0,abruptExp,0
16,1,-60,45,0,-10.691,21.599,21.599,1.5524e+12,12.982,11.4,12.982,11.4,23_abruptExp,0,abruptExp,14.558943991809
16,2,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-13.582,8.6727,-13.582,8.6727,23_abruptExp,0,abruptExp,-9.95358364595693
16,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.32727,12.545,-0.32727,12.545,23_abruptExp,0,abruptExp,0.806935358006015
16,4,-60,45,0,-10.691,21.599,21.599,1.5524e+12,8.0182,9.7636,8.0182,9.7636,23_abruptExp,0,abruptExp,23.5948283395466
16,5,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-9.9818,6.7091,-9.9818,6.7091,23_abruptExp,0,abruptExp,-15.1586857656542
16,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.6,9.9273,-0.6,9.9273,23_abruptExp,0,abruptExp,1.66685753267757
16,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.16364,14.182,-0.16364,14.182,23_abruptExp,0,abruptExp,0.37694472276398
16,8,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-9.6,8.5091,-9.6,8.5091,23_abruptExp,0,abruptExp,-18.435068188632
16,9,-60,45,0,-10.691,21.599,21.599,1.5524e+12,7.0364,6.6,7.0364,6.6,23_abruptExp,0,abruptExp,22.8566248135395
22,1,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-16.582,-2.2909,-16.582,-2.2909,23_abruptExp,1,abruptExp,18.1341646307413
22,2,-60,45,0,-10.691,21.599,21.599,1.5524e+12,1.2545,8.8908,1.2545,8.8908,23_abruptExp,1,abruptExp,41.3343787680114
22,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-13.309,12.927,-13.309,12.927,23_abruptExp,1,abruptExp,29.4017325398266
22,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-12.327,12.654,-12.327,12.654,23_abruptExp,1,abruptExp,27.8356660866404
22,5,-60,45,0,-10.691,21.599,21.599,1.5524e+12,3.2182,16.909,3.2182,16.909,23_abruptExp,1,abruptExp,38.3492614855203
22,6,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-14.509,-1.4182,-14.509,-1.4182,23_abruptExp,1,abruptExp,12.4170789803829
22,7,-60,45,0,-10.691,21.599,21.599,1.5524e+12,-0.16364,19.254,-0.16364,19.254,23_abruptExp,1,abruptExp,45.3131002848962
22,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-12.491,13.909,-12.491,13.909,23_abruptExp,1,abruptExp,26.9198307728823
22,9,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-15.6,-0.16364,-15.6,-0.16364,23_abruptExp,1,abruptExp,10.9873117326437
18,1,-60,45,0,-10.691,21.599,21.599,1.5524e+12,0.92727,10.364,0.92727,10.364,23_abruptExp,1,abruptExp,42.4783021254342
18,2,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-10.964,11.673,-10.964,11.673,23_abruptExp,1,abruptExp,26.1165047156808
18,3,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-10.854,-1.0364,-10.854,-1.0364,23_abruptExp,1,abruptExp,3.34700425653338
18,4,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-6.709,-0.6,-6.709,-0.6,23_abruptExp,1,abruptExp,-11.382058683277
18,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-8.3454,5.7272,-8.3454,5.7272,23_abruptExp,1,abruptExp,26.9443109806485
18,6,-60,45,0,-10.691,21.599,21.599,1.5524e+12,-0.32727,12,-0.32727,12,23_abruptExp,1,abruptExp,45.8263139445559
18,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-8.9454,9.5999,-8.9454,9.5999,23_abruptExp,1,abruptExp,23.7906543838536
18,8,-60,45,0,-10.691,21.599,21.599,1.5524e+12,2.1273,13.309,2.1273,13.309,23_abruptExp,1,abruptExp,39.9346830654229
18,9,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-7.8545,-0.81818,-7.8545,-0.81818,23_abruptExp,1,abruptExp,-6.49536399316003
7,1,0,45,0,-10.691,21.599,21.599,1.5524e+12,17.836,12.327,17.836,12.327,23_abruptExp,0,abruptExp,7.2289035990423
7,2,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-7.909,9.1636,-7.909,9.1636,23_abruptExp,0,abruptExp,-23.2803341826828
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,0.21818,9.9817,0.21818,9.9817,23_abruptExp,0,abruptExp,-0.604678105046872
7,4,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-6,5.6181,-6,5.6181,23_abruptExp,0,abruptExp,-24.8017959845506
7,5,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.43636,10.036,-0.43636,10.036,23_abruptExp,0,abruptExp,1.20605459623428
7,6,0,45,0,-10.691,21.599,21.599,1.5524e+12,11.345,10.473,11.345,10.473,23_abruptExp,0,abruptExp,16.8063867497634
7,7,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-7.309,6.5454,-7.309,6.5454,23_abruptExp,0,abruptExp,-22.0208961367373
7,8,0,45,0,-10.691,21.599,21.599,1.5524e+12,13.036,11.182,13.036,11.182,23_abruptExp,0,abruptExp,14.2056532185701
7,9,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,1.3636,13.473,1.3636,13.473,23_abruptExp,0,abruptExp,-3.22983572887485
11,1,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,3.0545,12.709,3.0545,12.709,23_abruptExp,0,abruptExp,-7.43700813302874
11,2,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-7.2545,7.6363,-7.2545,7.6363,23_abruptExp,0,abruptExp,-23.4048415821148
11,3,0,45,0,-10.691,21.599,21.599,1.5524e+12,9.2727,7.5818,9.2727,7.5818,23_abruptExp,0,abruptExp,18.0940665726091
11,4,0,45,0,-10.691,21.599,21.599,1.5524e+12,10.854,10.854,10.854,10.854,23_abruptExp,0,abruptExp,18.2618214382775
11,5,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,2.1818,11.945,2.1818,11.945,23_abruptExp,0,abruptExp,-5.50552015958034
11,6,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-8.9999,8.2908,-8.9999,8.2908,23_abruptExp,0,abruptExp,-19.6328207364713
11,7,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-8.5636,9.9817,-8.5636,9.9817,23_abruptExp,0,abruptExp,-22.4983741125
11,8,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.054545,14.618,-0.054545,14.618,23_abruptExp,0,abruptExp,0.123481506775988
11,9,0,45,0,-10.691,21.599,21.599,1.5524e+12,12.327,11.454,12.327,11.454,23_abruptExp,0,abruptExp,15.8975286631368
22,1,-60,45,0,-10.691,21.599,21.599,1.5524e+12,0.98181,-1.9091,0.98181,-1.9091,24_abruptExp,0,abruptExp,38.6208634975595
22,2,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-10.364,5.8363,-10.364,5.8363,24_abruptExp,0,abruptExp,-12.9088467816094
22,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-1.6364,17.127,-1.6364,17.127,24_abruptExp,0,abruptExp,3.3665572546377
22,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-2.0182,23.891,-2.0182,23.891,24_abruptExp,0,abruptExp,3.33998413288249
22,5,-60,45,0,-10.691,21.599,21.599,1.5524e+12,10.527,14.618,10.527,14.618,24_abruptExp,0,abruptExp,22.4156692581849
22,6,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-13.036,7.9636,-13.036,7.9636,24_abruptExp,0,abruptExp,-10.0538084952864
22,7,-60,45,0,-10.691,21.599,21.599,1.5524e+12,7.6908,12.709,7.6908,12.709,24_abruptExp,0,abruptExp,26.8060294016155
22,8,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-9.0545,5.9454,-9.0545,5.9454,24_abruptExp,0,abruptExp,-16.4423873402328
22,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-1.2,11.291,-1.2,11.291,24_abruptExp,0,abruptExp,3.12468196019974
18,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-1.2545,11.836,-1.2545,11.836,24_abruptExp,0,abruptExp,3.18743686685779
18,2,-60,45,0,-10.691,21.599,21.599,1.5524e+12,9.5454,12.818,9.5454,12.818,24_abruptExp,0,abruptExp,22.9012867097743
18,3,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-10.909,7.8545,-10.909,7.8545,24_abruptExp,0,abruptExp,-14.5347251121499
18,4,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-13.636,12.436,-13.636,12.436,24_abruptExp,0,abruptExp,-14.4758088343225
18,5,-60,45,0,-10.691,21.599,21.599,1.5524e+12,9.4363,12.982,9.4363,12.982,24_abruptExp,0,abruptExp,23.2672681298117
18,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-1.5273,9.3817,-1.5273,9.3817,24_abruptExp,0,abruptExp,4.35116124020966
18,7,-60,45,0,-10.691,21.599,21.599,1.5524e+12,6.9818,8.6181,6.9818,8.6181,24_abruptExp,0,abruptExp,25.1209819849638
18,8,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-7.309,7.1454,-7.309,7.1454,24_abruptExp,0,abruptExp,-22.7171627408905
18,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-1.4727,20.673,-1.4727,20.673,24_abruptExp,0,abruptExp,2.68835491626749
24,1,-60,45,0,-10.691,21.599,21.599,1.5524e+12,21,11.782,21,11.782,24_abruptExp,1,abruptExp,1.94061619491762
24,2,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-10.036,8.3454,-10.036,8.3454,24_abruptExp,1,abruptExp,-17.2017784487759
24,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.16364,20.618,-0.16364,20.618,24_abruptExp,1,abruptExp,0.299460090893547
24,4,-60,45,0,-10.691,21.599,21.599,1.5524e+12,12.6,14.182,12.6,14.182,24_abruptExp,1,abruptExp,18.1344395985625
24,5,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-17.563,16.963,-17.563,16.963,24_abruptExp,1,abruptExp,-12.5804514965693
24,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-2.3454,17.727,-2.3454,17.727,24_abruptExp,1,abruptExp,4.71805356212543
24,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.43636,13.582,-0.43636,13.582,24_abruptExp,1,abruptExp,1.02990539044806
24,8,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-14.836,13.854,-14.836,13.854,24_abruptExp,1,abruptExp,-13.8495214137366
24,9,-60,45,0,-10.691,21.599,21.599,1.5524e+12,6.1636,8.5636,6.1636,8.5636,24_abruptExp,1,abruptExp,27.2495844782972
16,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.16364,23.945,-0.16364,23.945,24_abruptExp,1,abruptExp,0.270695565284484
16,2,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-11.727,6.6545,-11.727,6.6545,24_abruptExp,1,abruptExp,-10.9380374979486
16,3,-60,45,0,-10.691,21.599,21.599,1.5524e+12,7.1454,11.345,7.1454,11.345,24_abruptExp,1,abruptExp,27.0341794438318
16,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-2.7818,12.054,-2.7818,12.054,24_abruptExp,1,abruptExp,6.97286213501036
16,5,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-23.563,18.927,-23.563,18.927,24_abruptExp,1,abruptExp,-6.49552278599919
16,6,-60,45,0,-10.691,21.599,21.599,1.5524e+12,6.9272,8.5636,6.9272,8.5636,24_abruptExp,1,abruptExp,25.2128629037125
16,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,1.8,24.327,1.8,24.327,24_abruptExp,1,abruptExp,-2.94253570748208
16,8,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-13.854,11.727,-13.854,11.727,24_abruptExp,1,abruptExp,-13.2845339947738
16,9,-60,45,0,-10.691,21.599,21.599,1.5524e+12,19.582,23.782,19.582,23.782,24_abruptExp,1,abruptExp,15.4017461337734
7,1,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-11.018,8.7272,-11.018,8.7272,24_abruptExp,0,abruptExp,-15.4291705936065
7,2,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,0.43636,14.291,0.43636,14.291,24_abruptExp,0,abruptExp,-1.00068225890067
7,3,0,45,0,-10.691,21.599,21.599,1.5524e+12,15.436,16.8,15.436,16.8,24_abruptExp,0,abruptExp,15.6861008152855
7,4,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.32727,8.2908,-0.32727,8.2908,24_abruptExp,0,abruptExp,0.987753115870206
7,5,0,45,0,-10.691,21.599,21.599,1.5524e+12,11.618,11.345,11.618,11.345,24_abruptExp,0,abruptExp,17.2005387461149
7,6,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-5.7818,6.0545,-5.7818,6.0545,24_abruptExp,0,abruptExp,-25.9514941024703
7,7,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.70909,13.8,-0.70909,13.8,24_abruptExp,0,abruptExp,1.6584262577118
7,8,0,45,0,-10.691,21.599,21.599,1.5524e+12,12.491,14.4,12.491,14.4,24_abruptExp,0,abruptExp,18.5345967362202
7,9,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-14.236,17.182,-14.236,17.182,24_abruptExp,0,abruptExp,-17.944546521766
11,1,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.6,11.291,-0.6,11.291,24_abruptExp,0,abruptExp,1.56350351280953
11,2,0,45,0,-10.691,21.599,21.599,1.5524e+12,6.709,7.1999,6.709,7.1999,24_abruptExp,0,abruptExp,24.4442004527831
11,3,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-10.473,11.4,-10.473,11.4,24_abruptExp,0,abruptExp,-19.6350965234212
11,4,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,2.0182,11.073,2.0182,11.073,24_abruptExp,0,abruptExp,-5.2979504224411
11,5,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-6.2727,7.9636,-6.2727,7.9636,24_abruptExp,0,abruptExp,-26.4145311703354
11,6,0,45,0,-10.691,21.599,21.599,1.5524e+12,6,7.2545,6,7.2545,24_abruptExp,0,abruptExp,26.5128653186142
11,7,0,45,0,-10.691,21.599,21.599,1.5524e+12,9.709,11.945,9.709,11.945,24_abruptExp,0,abruptExp,21.7846098031095
11,8,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,0.054545,14.673,0.054545,14.673,24_abruptExp,0,abruptExp,-0.12321374688355
11,9,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-5.6727,5.9454,-5.6727,5.9454,24_abruptExp,0,abruptExp,-26.1715875629578
24,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-3.2182,22.963,-3.2182,22.963,25_abruptExp,0,abruptExp,5.4623611308789
24,2,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-19.418,9.2181,-19.418,9.2181,25_abruptExp,0,abruptExp,-0.715447995142227
24,3,-60,45,0,-10.691,21.599,21.599,1.5524e+12,14.673,23.345,14.673,23.345,25_abruptExp,0,abruptExp,21.6790118525506
24,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-3.3272,22.636,-3.3272,22.636,25_abruptExp,0,abruptExp,5.70123100422828
24,5,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-16.036,9.3272,-16.036,9.3272,25_abruptExp,0,abruptExp,-6.30279346483994
24,6,-60,45,0,-10.691,21.599,21.599,1.5524e+12,13.582,19.091,13.582,19.091,25_abruptExp,0,abruptExp,20.4847717589046
24,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.21818,20.4,-0.21818,20.4,25_abruptExp,0,abruptExp,0.402064519651546
24,8,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-15.164,9.8181,-15.164,9.8181,25_abruptExp,0,abruptExp,-8.52155269733151
24,9,-60,45,0,-10.691,21.599,21.599,1.5524e+12,16.582,21.927,16.582,21.927,25_abruptExp,0,abruptExp,18.0525998136831
16,1,-60,45,0,-10.691,21.599,21.599,1.5524e+12,8.2908,19.091,8.2908,19.091,25_abruptExp,0,abruptExp,29.4437058284855
16,2,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-7.1999,15.109,-7.1999,15.109,25_abruptExp,0,abruptExp,15.5926049080745
16,3,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-12.054,3.4363,-12.054,3.4363,25_abruptExp,0,abruptExp,-4.52781005618638
16,4,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-14.945,7.3636,-14.945,7.3636,25_abruptExp,0,abruptExp,-5.38316826504754
16,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-6.3272,17.782,-6.3272,17.782,25_abruptExp,0,abruptExp,12.5285520303837
16,6,-60,45,0,-10.691,21.599,21.599,1.5524e+12,10.418,22.2,10.418,22.2,25_abruptExp,0,abruptExp,27.4247568545763
16,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-4.9091,15,-4.9091,15,25_abruptExp,0,abruptExp,10.8178157688187
16,8,-60,45,0,-10.691,21.599,21.599,1.5524e+12,12.436,18.491,12.436,18.491,25_abruptExp,0,abruptExp,21.9185708461759
16,9,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-17.618,8.3999,-17.618,8.3999,25_abruptExp,0,abruptExp,-2.29769101858722
22,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-6.2181,15.491,-6.2181,15.491,25_abruptExp,1,abruptExp,13.3599595046527
22,2,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-16.745,6.8727,-16.745,6.8727,25_abruptExp,1,abruptExp,-1.36697555126446
22,3,-60,45,0,-10.691,21.599,21.599,1.5524e+12,9.7636,16.909,9.7636,16.909,25_abruptExp,1,abruptExp,25.5185822449608
22,4,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-14.727,5.8909,-14.727,5.8909,25_abruptExp,1,abruptExp,-3.39053297744942
22,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-3.2727,14.782,-3.2727,14.782,25_abruptExp,1,abruptExp,7.32109612253477
22,6,-60,45,0,-10.691,21.599,21.599,1.5524e+12,11.454,13.909,11.454,13.909,25_abruptExp,1,abruptExp,20.032853723221
22,7,-60,45,0,-10.691,21.599,21.599,1.5524e+12,12.109,17.673,12.109,17.673,25_abruptExp,1,abruptExp,21.8816662149571
22,8,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-16.309,8.4545,-16.309,8.4545,25_abruptExp,1,abruptExp,-4.57414606623232
22,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-4.3091,26.291,-4.3091,26.291,25_abruptExp,1,abruptExp,6.64606919177713
18,1,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-11.836,5.4545,-11.836,5.4545,25_abruptExp,1,abruptExp,-8.75547105624237
18,2,-60,45,0,-10.691,21.599,21.599,1.5524e+12,10.691,14.073,10.691,14.073,25_abruptExp,1,abruptExp,21.6493990951593
18,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-3.3273,19.636,-3.3273,19.636,25_abruptExp,1,abruptExp,6.26111387595235
18,4,-60,45,0,-10.691,21.599,21.599,1.5524e+12,13.364,15.164,13.364,15.164,25_abruptExp,1,abruptExp,17.666343618173
18,5,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-18.164,11.673,-18.164,11.673,25_abruptExp,1,abruptExp,-5.91655929983008
18,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,0.87273,19.964,0.87273,19.964,25_abruptExp,1,abruptExp,-1.63073700035868
18,7,-60,45,0,-10.691,21.599,21.599,1.5524e+12,5.8364,6.7091,5.8364,6.7091,25_abruptExp,1,abruptExp,26.457344119619
18,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-1.5273,16.582,-1.5273,16.582,25_abruptExp,1,abruptExp,3.2052410620927
18,9,-60,135,0,-10.691,-21.599,21.599,1.5524e+12,-13.636,8.8909,-13.636,8.8909,25_abruptExp,1,abruptExp,-10.1482924237988
7,1,0,45,0,-10.691,21.599,21.599,1.5524e+12,10.527,8.4545,10.527,8.4545,25_abruptExp,0,abruptExp,16.1961570209896
7,2,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-1.6909,5.0181,-1.6909,5.0181,25_abruptExp,0,abruptExp,-38.8564362455766
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,2.1273,10.636,2.1273,10.636,25_abruptExp,0,abruptExp,-5.69622911330394
7,4,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,1.6909,7.8545,1.6909,7.8545,25_abruptExp,0,abruptExp,-5.20958214376139
7,5,0,45,0,-10.691,21.599,21.599,1.5524e+12,10.2,10.364,10.2,10.364,25_abruptExp,0,abruptExp,19.1523408017449
7,6,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-10.418,11.618,-10.418,11.618,25_abruptExp,0,abruptExp,-19.9680642380037
7,7,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,-0.65454,11.509,-0.65454,11.509,25_abruptExp,0,abruptExp,1.68880713191625
7,8,0,45,0,-10.691,21.599,21.599,1.5524e+12,9.8726,10.473,9.8726,10.473,25_abruptExp,0,abruptExp,19.9918512944007
7,9,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-3.6,4.5818,-3.6,4.5818,25_abruptExp,0,abruptExp,-31.7367321827604
11,1,0,135,0,-10.691,-21.599,21.599,1.5524e+12,-8.9454,11.509,-8.9454,11.509,25_abruptExp,0,abruptExp,-23.0532296368186
11,2,0,45,0,-10.691,21.599,21.599,1.5524e+12,12.764,12.545,12.764,12.545,25_abruptExp,0,abruptExp,16.2191265125123
11,3,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,0.98181,8.8363,0.98181,8.8363,25_abruptExp,0,abruptExp,-2.87834154038805
11,4,0,90,0,-10.691,1.8704e-15,30.545,1.5524e+12,0.32727,9.2727,0.32727,9.2727,25_abruptExp,0,abruptExp,-0.939180127338929
11,5,0,45,0,-10.691,21.599,21.599,1.5524e+12,8.7817,8.1272,8.7817,8.1272,25_abruptExp,0,abruptExp,19.9834232159981
